COD_MPIO,NOM_MPIO,NOM_DPTO,LATITUD,LONGITUD,tiene_paramo,nombre_paramo,tiene_bosque_seco,nombre_bosque_seco,tiene_humedal,nombre_humedal,tiene_reaa,nombre_reaa,tiene_ley2,nombre_ley2
23670,SAN ANDRÉS DE SOTAVENTO,CÓRDOBA,9.121296353,-75.52091711,0,,0,,1,Caribe,1,Omec,0,
23672,SAN ANTERO,CÓRDOBA,9.359667489,-75.78700252,0,,0,,1,Caribe,1,Omec,0,
23675,SAN BERNARDO DEL VIENTO,CÓRDOBA,9.330098329,-75.97623858,0,,0,,1,Caribe,1,"Omec,Humedales V3",0,
23678,SAN CARLOS,CÓRDOBA,8.706464263,-75.69251825,0,,0,,1,Caribe,1,Omec,0,
23682,SAN JOSÉ DE URÉ,CÓRDOBA,7.753054395,-75.5672474,0,,0,,1,Magdalena Cauca,1,PDET,0,
23686,SAN PELAYO,CÓRDOBA,8.987777392,-75.90958771,0,,0,,1,Caribe,0,,0,
23807,TIERRALTA,CÓRDOBA,7.813896829,-76.16846678,0,,0,,1,Caribe,0,,1,Pacífico
23815,TUCHÍN,CÓRDOBA,9.224630803,-75.54410593,0,,0,,1,Caribe,1,Omec,0,
23855,VALENCIA,CÓRDOBA,8.219904128,-76.2213286,0,,0,,1,Caribe,1,"Omec,PDET",0,
25001,AGUA DE DIOS,CUNDINAMARCA,4.372744676,-74.67111051,0,,0,,1,Magdalena Cauca,0,,0,
25019,ALBÁN,CUNDINAMARCA,4.891121638,-74.44278432,0,,0,,0,,0,,0,
25035,ANAPOIMA,CUNDINAMARCA,4.559962881,-74.5256953,0,,0,,1,Magdalena Cauca,0,,0,
25040,ANOLAIMA,CUNDINAMARCA,4.789313614,-74.46194256,0,,0,,0,,0,,0,
25053,ARBELÁEZ,CUNDINAMARCA,4.232786985,-74.39576291,0,,0,,0,,0,,0,
25086,BELTRÁN,CUNDINAMARCA,4.791721105,-74.71491399,0,,0,,1,Magdalena Cauca,0,,0,
25095,BITUIMA,CUNDINAMARCA,4.847821091,-74.52862766,0,,0,,0,,0,,0,
25099,BOJACÁ,CUNDINAMARCA,4.705576252,-74.3354077,0,,0,,1,Magdalena Cauca,0,,0,
25120,CABRERA,CUNDINAMARCA,3.91861924,-74.44615606,0,,0,,0,,0,,0,
25123,CACHIPAY,CUNDINAMARCA,4.723063341,-74.45919528,0,,0,,0,,0,,0,
25126,CAJICÁ,CUNDINAMARCA,4.930402779,-74.02985115,0,,0,,1,Magdalena Cauca,0,,0,
25148,CAPARRAPÍ,CUNDINAMARCA,5.381501399,-74.52123595,0,,0,,1,Magdalena Cauca,0,,0,
25151,CÁQUEZA,CUNDINAMARCA,4.402259457,-73.94482435,0,,0,,1,Orinoco,0,,0,
25154,CARMEN DE CARUPA,CUNDINAMARCA,5.338856556,-73.92614817,0,,0,,0,,1,Omec,0,
25168,CHAGUANÍ,CUNDINAMARCA,4.95425175,-74.63090139,0,,0,,0,,1,Omec,0,
25175,CHÍA,CUNDINAMARCA,4.857823671,-74.03809539,0,,0,,1,Magdalena Cauca,1,Humedales V3,0,
25178,CHIPAQUE,CUNDINAMARCA,4.463746629,-74.04605246,0,,0,,0,,0,,0,
25181,CHOACHÍ,CUNDINAMARCA,4.578183896,-73.95290054,0,,0,,0,,0,,0,
25183,CHOCONTÁ,CUNDINAMARCA,5.118419271,-73.68068583,0,,0,,0,,0,,0,
25200,COGUA,CUNDINAMARCA,5.103127532,-73.97536559,0,,0,,0,,0,,0,
25214,COTA,CUNDINAMARCA,4.76754674,-74.1415583,0,,0,,0,,0,,0,
25224,CUCUNUBÁ,CUNDINAMARCA,5.230308105,-73.78001885,0,,0,,0,,0,,0,
25245,EL COLEGIO,CUNDINAMARCA,4.556947085,-74.42658478,0,,0,,0,,0,,0,
25258,EL PEÑÓN,CUNDINAMARCA,5.261728244,-74.30830564,0,,0,,0,,0,,0,
25260,EL ROSAL,CUNDINAMARCA,4.879723016,-74.23802273,0,,0,,0,,0,,0,
25269,FACATATIVÁ,CUNDINAMARCA,4.834052334,-74.3380229,0,,0,,0,,0,,0,
25279,FÓMEQUE,CUNDINAMARCA,4.528568462,-73.79705267,1,Chingaza,0,,0,,0,,0,
25281,FOSCA,CUNDINAMARCA,4.316280072,-73.95286784,0,,0,,0,,0,,0,
25286,FUNZA,CUNDINAMARCA,4.743996711,-74.19865992,0,,0,,0,,0,,0,
25288,FÚQUENE,CUNDINAMARCA,5.416288902,-73.77059829,0,,0,,1,Magdalena Cauca,0,,0,
25290,FUSAGASUGÁ,CUNDINAMARCA,4.323534028,-74.38859114,0,,0,,0,,0,,0,
25293,GACHALÁ,CUNDINAMARCA,4.65495513,-73.51055381,0,,0,,1,Orinoco,0,,0,
25295,GACHANCIPÁ,CUNDINAMARCA,5.01001953,-73.87671759,0,,0,,0,,1,Humedales V3,0,
25297,GACHETÁ,CUNDINAMARCA,4.867551134,-73.61773287,0,,0,,0,,0,,0,
25299,GAMA,CUNDINAMARCA,4.723573464,-73.60054441,0,,0,,0,,0,,0,
25307,GIRARDOT,CUNDINAMARCA,4.338154518,-74.81143922,0,,0,,0,,0,,0,
25312,GRANADA,CUNDINAMARCA,4.523484884,-74.33724619,0,,0,,1,Magdalena Cauca,0,,0,
25317,GUACHETÁ,CUNDINAMARCA,5.387291542,-73.69328234,0,,0,,1,Magdalena Cauca,1,Omec,0,
25320,GUADUAS,CUNDINAMARCA,5.173554764,-74.64014651,0,,0,,1,Magdalena Cauca,0,,0,
25322,GUASCA,CUNDINAMARCA,4.801276832,-73.84643485,1,Chingaza,0,,1,Magdalena Cauca,0,,0,
25324,GUATAQUÍ,CUNDINAMARCA,4.516381655,-74.78257788,0,,0,,0,,0,,0,
25326,GUATAVITA,CUNDINAMARCA,4.91158717,-73.78648564,0,,0,,1,Magdalena Cauca,1,Omec,0,
25328,GUAYABAL DE SÍQUIMA,CUNDINAMARCA,4.866310254,-74.4767709,0,,0,,0,,0,,0,
25335,GUAYABETAL,CUNDINAMARCA,4.231875945,-73.83543981,0,,0,,1,Orinoco,0,,0,
25339,GUTIÉRREZ,CUNDINAMARCA,4.166089563,-74.0246527,0,,0,,1,Orinoco,0,,0,
25368,JERUSALÉN,CUNDINAMARCA,4.571350254,-74.68915854,0,,0,,1,Magdalena Cauca,0,,0,
25372,JUNÍN,CUNDINAMARCA,4.705170789,-73.69247873,0,,0,,1,Orinoco,0,,0,
25377,LA CALERA,CUNDINAMARCA,4.700785443,-73.92939921,0,,0,,0,,0,,0,
25386,LA MESA,CUNDINAMARCA,4.650773167,-74.47321717,0,,0,,0,,0,,0,
25394,LA PALMA,CUNDINAMARCA,5.333400646,-74.40807863,0,,0,,0,,0,,0,
25398,LA PEÑA,CUNDINAMARCA,5.20459882,-74.40786611,0,,0,,1,Magdalena Cauca,0,,0,
25402,LA VEGA,CUNDINAMARCA,4.978619842,-74.33936061,0,,0,,0,,0,,0,
25407,LENGUAZAQUE,CUNDINAMARCA,5.303637171,-73.68153228,0,,0,,1,Magdalena Cauca,1,Omec,0,
25426,MACHETÁ,CUNDINAMARCA,5.040349198,-73.61738241,0,,0,,1,Orinoco,0,,0,
25430,MADRID,CUNDINAMARCA,4.75156751,-74.2896305,0,,0,,1,Magdalena Cauca,0,,0,
25436,MANTA,CUNDINAMARCA,4.976881151,-73.56313741,0,,0,,1,Orinoco,0,,0,
25438,MEDINA,CUNDINAMARCA,4.484437919,-73.40598487,0,,0,,1,Orinoco,0,,0,
25473,MOSQUERA,CUNDINAMARCA,4.672714223,-74.23573194,0,,0,,1,Magdalena Cauca,0,,0,
25483,NARIÑO,CUNDINAMARCA,4.407952015,-74.80565317,0,,0,,1,Magdalena Cauca,1,Omec,0,
25486,NEMOCÓN,CUNDINAMARCA,5.093705358,-73.88380238,0,,0,,1,Magdalena Cauca,0,,0,
25488,NILO,CUNDINAMARCA,4.294780933,-74.614695,0,,0,,1,Magdalena Cauca,0,,0,
25489,NIMAIMA,CUNDINAMARCA,5.121445325,-74.39737048,0,,0,,1,Magdalena Cauca,0,,0,
25491,NOCAIMA,CUNDINAMARCA,5.066110761,-74.38975476,0,,0,,1,Magdalena Cauca,0,,0,
25506,VENECIA,CUNDINAMARCA,4.063342074,-74.45259796,0,,0,,1,Magdalena Cauca,0,,0,
25513,PACHO,CUNDINAMARCA,5.168367634,-74.16336544,0,,0,,1,Magdalena Cauca,0,,0,
25518,PAIME,CUNDINAMARCA,5.387647345,-74.16395696,0,,0,,1,Magdalena Cauca,1,Omec,0,
25524,PANDI,CUNDINAMARCA,4.180497268,-74.4711213,0,,0,,1,Magdalena Cauca,0,,0,
25530,PARATEBUENO,CUNDINAMARCA,4.368158959,-73.2416614,0,,0,,1,Orinoco,0,,0,
25535,PASCA,CUNDINAMARCA,4.293733611,-74.27396924,0,,0,,1,Magdalena Cauca,0,,0,
25572,PUERTO SALGAR,CUNDINAMARCA,5.619752748,-74.5801923,0,,0,,1,Magdalena Cauca,1,Omec,0,
25580,PULÍ,CUNDINAMARCA,4.691336253,-74.68074404,0,,0,,1,Magdalena Cauca,0,,0,
25592,QUEBRADANEGRA,CUNDINAMARCA,5.09998103,-74.4945107,0,,0,,1,Magdalena Cauca,0,,0,
25594,QUETAME,CUNDINAMARCA,4.334589044,-73.85264561,0,,0,,1,Orinoco,0,,0,
25596,QUIPILE,CUNDINAMARCA,4.726907976,-74.55359926,0,,0,,0,,1,Omec,0,
25599,APULO,CUNDINAMARCA,4.537711619,-74.59124656,0,,0,,1,Magdalena Cauca,0,,0,
25612,RICAURTE,CUNDINAMARCA,4.307363489,-74.72943403,0,,0,,1,Magdalena Cauca,0,,0,
25645,SAN ANTONIO DEL TEQUENDAMA,CUNDINAMARCA,4.599741357,-74.34490342,0,,0,,0,,0,,0,
25649,SAN BERNARDO,CUNDINAMARCA,4.140958464,-74.35397692,0,,0,,1,Magdalena Cauca,0,,0,
25653,SAN CAYETANO,CUNDINAMARCA,5.314600423,-74.07232077,0,,0,,1,Magdalena Cauca,1,Omec,0,
25658,SAN FRANCISCO,CUNDINAMARCA,4.964100703,-74.27217129,0,,0,,0,,0,,0,
25662,SAN JUAN DE RIOSECO,CUNDINAMARCA,4.814537831,-74.61525985,0,,0,,1,Magdalena Cauca,0,,0,
25718,SASAIMA,CUNDINAMARCA,4.946805263,-74.41230921,0,,0,,0,,0,,0,
25736,SESQUILÉ,CUNDINAMARCA,5.000633875,-73.77206544,0,,0,,1,Magdalena Cauca,0,,0,
25740,SIBATÉ,CUNDINAMARCA,4.465970004,-74.26328963,0,,0,,1,Magdalena Cauca,0,,0,
25743,SILVANIA,CUNDINAMARCA,4.436967141,-74.37050903,0,,0,,0,,0,,0,
25745,SIMIJACA,CUNDINAMARCA,5.509773128,-73.84519164,0,,0,,1,Magdalena Cauca,1,Humedales V3,0,
25754,SOACHA,CUNDINAMARCA,4.581866267,-74.24029696,0,,0,,1,Magdalena Cauca,0,,0,
25758,SOPÓ,CUNDINAMARCA,4.888060112,-73.96587528,0,,0,,1,Magdalena Cauca,1,Humedales V3,0,
25769,SUBACHOQUE,CUNDINAMARCA,4.970358034,-74.15689923,0,,0,,0,,0,,0,
25772,SUESCA,CUNDINAMARCA,5.122728461,-73.82427313,0,,0,,1,Magdalena Cauca,1,Omec,0,
25777,SUPATÁ,CUNDINAMARCA,5.061692703,-74.23138328,0,,0,,1,Magdalena Cauca,0,,0,
25779,SUSA,CUNDINAMARCA,5.440092358,-73.82392529,0,,0,,1,Magdalena Cauca,1,Omec,0,
25781,SUTATAUSA,CUNDINAMARCA,5.242909347,-73.85540343,0,,0,,1,Magdalena Cauca,1,Omec,0,
25785,TABIO,CUNDINAMARCA,4.951520046,-74.08449648,0,,0,,1,Magdalena Cauca,0,,0,
25793,TAUSA,CUNDINAMARCA,5.170527212,-73.95819594,0,,0,,1,Magdalena Cauca,0,,0,
25797,TENA,CUNDINAMARCA,4.666608192,-74.36764956,0,,0,,1,Magdalena Cauca,0,,0,
25799,TENJO,CUNDINAMARCA,4.838548601,-74.14680287,0,,0,,1,Magdalena Cauca,0,,0,
25805,TIBACUY,CUNDINAMARCA,4.321357899,-74.48667274,0,,0,,1,Magdalena Cauca,0,,0,
25807,TIBIRITA,CUNDINAMARCA,5.084102682,-73.51362546,0,,0,,1,Orinoco,0,,0,
25815,TOCAIMA,CUNDINAMARCA,4.452072974,-74.64864406,0,,1,Valle del río Magdalena,1,Magdalena Cauca,0,,0,
25817,TOCANCIPÁ,CUNDINAMARCA,4.968852913,-73.92887021,0,,0,,1,Magdalena Cauca,1,Humedales V3,0,
25823,TOPAIPÍ,CUNDINAMARCA,5.355688386,-74.28963994,0,,0,,0,,1,Omec,0,
25839,UBALÁ,CUNDINAMARCA,4.803805182,-73.47654604,0,,0,,0,,0,,0,
25841,UBAQUE,CUNDINAMARCA,4.500754182,-73.97564545,0,,0,,1,Orinoco,0,,0,
25843,VILLA DE SAN DIEGO DE UBATÉ,CUNDINAMARCA,5.316080652,-73.82010566,0,,0,,1,Magdalena Cauca,1,Omec,0,
25845,UNE,CUNDINAMARCA,4.244611163,-74.11187304,1,Cruz Verde - Sumapaz,0,,0,,1,Paramos Delimitados,0,
25851,ÚTICA,CUNDINAMARCA,5.192795708,-74.47780003,0,,0,,1,Magdalena Cauca,0,,0,
25862,VERGARA,CUNDINAMARCA,5.131267542,-74.30979229,0,,0,,0,,0,,0,
25867,VIANÍ,CUNDINAMARCA,4.914040619,-74.54936655,0,,0,,1,Magdalena Cauca,0,,0,
25871,VILLAGÓMEZ,CUNDINAMARCA,5.270694636,-74.19074375,0,,0,,1,Magdalena Cauca,1,Omec,0,
25873,VILLAPINZÓN,CUNDINAMARCA,5.227298709,-73.57725921,0,,0,,1,Magdalena Cauca,0,,0,
25875,VILLETA,CUNDINAMARCA,5.011670402,-74.48764746,0,,0,,1,Magdalena Cauca,0,,0,
25878,VIOTÁ,CUNDINAMARCA,4.436054105,-74.48543339,0,,0,,0,,0,,0,
25885,YACOPÍ,CUNDINAMARCA,5.591910157,-74.36480865,0,,0,,1,Magdalena Cauca,0,,0,
25898,ZIPACÓN,CUNDINAMARCA,4.75432173,-74.38673444,0,,0,,1,Magdalena Cauca,0,,0,
25899,ZIPAQUIRÁ,CUNDINAMARCA,5.06631685,-74.04960323,1,Guerrero,0,,1,Magdalena Cauca,0,,0,
27001,QUIBDÓ,CHOCÓ,5.7543229,-76.65015147,0,,0,,1,Caribe,1,Zonificacion_Ley2da,1,Pacífico
27006,ACANDÍ,CHOCÓ,8.383938499,-77.26560256,0,,0,,1,Caribe,0,,0,
27025,ALTO BAUDÓ,CHOCÓ,5.636740989,-77.0842154,0,,0,,1,Pacifico,1,Zonificacion_Ley2da,1,Pacífico
27050,ATRATO,CHOCÓ,5.525825084,-76.65064357,0,,0,,1,Caribe,1,"Zonificacion_Ley2da,Humedales V3",1,Pacífico
27073,BAGADÓ,CHOCÓ,5.503119772,-76.19796907,0,,0,,1,Caribe,0,,0,
27075,BAHÍA SOLANO,CHOCÓ,6.162762775,-77.41653534,0,,0,,1,Pacifico,0,,0,
27077,BAJO BAUDÓ,CHOCÓ,4.492865435,-77.08271352,0,,0,,1,Pacifico,1,Zonificacion_Ley2da,1,Pacífico
27099,BOJAYÁ,CHOCÓ,6.474666885,-77.09933025,0,,0,,1,Caribe,1,PDET,0,
27135,EL CANTÓN DEL SAN PABLO,CHOCÓ,5.359661967,-76.77255624,0,,0,,1,Caribe,1,Zonificacion_Ley2da,1,Pacífico
27150,CARMEN DEL DARIÉN,CHOCÓ,7.033646541,-76.97423016,0,,0,,1,Caribe,1,"PDET,Zonificacion_Ley2da,Humedales V3",1,Pacífico
27160,CÉRTEGUI,CHOCÓ,5.389828229,-76.52264237,0,,0,,1,Caribe,0,,0,
27205,CONDOTO,CHOCÓ,5.070586101,-76.50701751,0,,0,,1,Pacifico,1,PDET,0,
27245,EL CARMEN DE ATRATO,CHOCÓ,5.810938364,-76.19189442,0,,0,,1,Caribe,1,Zonificacion_Ley2da,1,Pacífico
27250,EL LITORAL DEL SAN JUAN,CHOCÓ,4.272940191,-76.98785828,0,,0,,1,Pacifico,1,"PDET,Zonificacion_Ley2da",1,Pacífico
27361,ISTMINA,CHOCÓ,4.586818665,-77.00090737,0,,0,,1,Pacifico,1,"PDET,Zonificacion_Ley2da",1,Pacífico
27372,JURADÓ,CHOCÓ,7.103338868,-77.67973662,0,,0,,1,Pacifico,0,,0,
27413,LLORÓ,CHOCÓ,5.585101179,-76.38544449,0,,0,,1,Caribe,0,,0,
27425,MEDIO ATRATO,CHOCÓ,6.033880098,-76.6734697,0,,0,,1,Caribe,1,"PDET,Zonificacion_Ley2da,Humedales V3",1,Pacífico
27430,MEDIO BAUDÓ,CHOCÓ,5.110392243,-76.99593075,0,,0,,1,Pacifico,1,Zonificacion_Ley2da,1,Pacífico
27450,MEDIO SAN JUAN,CHOCÓ,4.621182739,-76.80861843,0,,0,,1,Pacifico,1,"PDET,Zonificacion_Ley2da,Humedales V3",1,Pacífico
27491,NÓVITA,CHOCÓ,4.853386627,-76.61823669,0,,0,,1,Pacifico,1,"PDET,Zonificacion_Ley2da",1,Pacífico
27495,NUQUÍ,CHOCÓ,5.591359844,-77.33057439,0,,0,,1,Pacifico,0,,0,
27580,RÍO IRÓ,CHOCÓ,5.190995015,-76.41996151,0,,0,,1,Pacifico,0,,0,
27600,RÍO QUITO,CHOCÓ,5.567533337,-76.81157084,0,,0,,1,Caribe,1,Zonificacion_Ley2da,1,Pacífico
27615,RIOSUCIO,CHOCÓ,7.389887937,-77.24067483,0,,0,,1,Caribe,1,"PDET,Zonificacion_Ley2da",1,Pacífico
27660,SAN JOSÉ DEL PALMAR,CHOCÓ,4.958741345,-76.28002361,0,,0,,1,Pacifico,0,,0,
27745,SIPÍ,CHOCÓ,4.594415157,-76.54194459,0,,0,,1,Pacifico,1,"PDET,Zonificacion_Ley2da",1,Pacífico
27787,TADÓ,CHOCÓ,5.26610158,-76.33109547,0,,0,,1,Pacifico,0,,0,
27800,UNGUÍA,CHOCÓ,8.117281079,-77.10372723,0,,0,,1,Caribe,1,PDET,0,
27810,UNIÓN PANAMERICANA,CHOCÓ,5.281599258,-76.61962746,0,,0,,1,Pacifico,0,,0,
41001,NEIVA,HUILA,2.993360046,-75.27236232,0,,0,,1,Magdalena Cauca,1,Humedales V3,0,
41006,ACEVEDO,HUILA,1.709114446,-75.99664184,0,,0,,1,Magdalena Cauca,1,"Omec,Zonificacion_Ley2da",1,Amazonía
41013,AGRADO,HUILA,2.26975042,-75.71632236,0,,0,,1,Magdalena Cauca,0,,0,
41016,AIPE,HUILA,3.243441923,-75.27670655,0,,0,,1,Magdalena Cauca,0,,0,
41020,ALGECIRAS,HUILA,2.49785068,-75.29134946,0,,0,,0,,1,"PDET,Zonificacion_Ley2da",1,Amazonía
41026,ALTAMIRA,HUILA,2.07922808,-75.76858288,0,,0,,1,Magdalena Cauca,1,Zonificacion_Ley2da,1,Amazonía
41078,BARAYA,HUILA,3.135423634,-74.95797796,0,,0,,0,,0,,0,
41132,CAMPOALEGRE,HUILA,2.658666675,-75.32943803,0,,0,,1,Magdalena Cauca,1,"Zonificacion_Ley2da,Humedales V3",1,Amazonía
41206,COLOMBIA,HUILA,3.262763564,-74.78516117,0,,0,,1,Magdalena Cauca,1,Zonificacion_Ley2da,1,Amazonía
41244,ELÍAS,HUILA,2.022053305,-75.94430521,0,,0,,1,Magdalena Cauca,0,,0,
41298,GARZÓN,HUILA,2.172441496,-75.57131243,0,,0,,1,Magdalena Cauca,1,Zonificacion_Ley2da,1,Amazonía
41306,GIGANTE,HUILA,2.371781539,-75.51699754,0,,0,,1,Magdalena Cauca,1,Zonificacion_Ley2da,1,Amazonía
41319,GUADALUPE,HUILA,1.984394016,-75.69693549,0,,0,,1,Magdalena Cauca,1,"Omec,Zonificacion_Ley2da",1,Amazonía
41349,HOBO,HUILA,2.541654161,-75.44781083,0,,0,,1,Magdalena Cauca,0,,0,
41357,ÍQUIRA,HUILA,2.691517773,-75.67383141,1,Nevado del Huila - Moras,0,,0,,0,,0,
41359,ISNOS,HUILA,1.945591321,-76.18204722,0,,0,,1,Magdalena Cauca,0,,0,
41378,LA ARGENTINA,HUILA,2.156287619,-76.00679451,0,,0,,1,Magdalena Cauca,0,,0,
41396,LA PLATA,HUILA,2.328076586,-76.00117299,0,,0,,1,Magdalena Cauca,0,,0,
41483,NÁTAGA,HUILA,2.576066285,-75.78693757,0,,0,,1,Magdalena Cauca,0,,0,
41503,OPORAPA,HUILA,2.061191362,-76.04110289,0,,0,,1,Magdalena Cauca,0,,0,
41518,PAICOL,HUILA,2.40689827,-75.72803027,0,,0,,1,Magdalena Cauca,0,,0,
41524,PALERMO,HUILA,2.914491967,-75.44066118,0,,0,,1,Magdalena Cauca,0,,0,
41530,PALESTINA,HUILA,1.68458076,-76.1478559,0,,0,,0,,0,,1,Amazonía
41548,PITAL,HUILA,2.259601773,-75.8319516,0,,0,,1,Magdalena Cauca,0,,0,
41551,PITALITO,HUILA,1.848217185,-76.05217643,0,,0,,1,Magdalena Cauca,0,,0,
41615,RIVERA,HUILA,2.79286115,-75.23536868,0,,0,,1,Magdalena Cauca,0,,0,
41660,SALADOBLANCO,HUILA,2.100382849,-76.22897871,0,,0,,0,,0,,0,
41668,SAN AGUSTÍN,HUILA,1.924165493,-76.4165655,0,,0,,1,Magdalena Cauca,0,,0,
41676,SANTA MARÍA,HUILA,2.926265937,-75.63359786,0,,0,,0,,0,,0,
41770,SUAZA,HUILA,1.870992095,-75.80798471,0,,0,,1,Magdalena Cauca,1,"Omec,Zonificacion_Ley2da",1,Amazonía
41791,TARQUI,HUILA,2.130280544,-75.87534845,0,,0,,1,Magdalena Cauca,0,,0,
41797,TESALIA,HUILA,2.526855132,-75.68259642,0,,0,,1,Magdalena Cauca,0,,0,
41799,TELLO,HUILA,3.030611777,-75.08536553,0,,0,,1,Magdalena Cauca,0,,0,
41801,TERUEL,HUILA,2.851852692,-75.75988934,1,Nevado del Huila - Moras,0,,0,,0,,0,
41807,TIMANÁ,HUILA,1.950715226,-75.91757649,0,,0,,0,,1,Zonificacion_Ley2da,1,Amazonía
41872,VILLAVIEJA,HUILA,3.287057875,-75.13838292,0,,0,,0,,0,,0,
41885,YAGUARÁ,HUILA,2.646563339,-75.51592645,0,,0,,1,Magdalena Cauca,0,,0,
44001,RIOHACHA,LA GUAJIRA,11.24297214,-72.95876315,0,,0,,1,Caribe,1,Omec,0,
44035,ALBANIA,LA GUAJIRA,11.22869049,-72.53209657,0,,0,,1,Caribe,0,,0,
44078,BARRANCAS,LA GUAJIRA,10.94871677,-72.69696879,0,,0,,1,Caribe,0,,0,
44090,DIBULLA,LA GUAJIRA,11.09029715,-73.43568788,0,,0,,0,,0,,1,Sierra Nevada de Santa Marta
44098,DISTRACCIÓN,LA GUAJIRA,10.92505107,-72.94444027,0,,0,,1,Caribe,1,Omec,0,
44110,EL MOLINO,LA GUAJIRA,10.63669646,-72.8858431,0,,0,,1,Caribe,0,,0,
44279,FONSECA,LA GUAJIRA,10.8283716,-72.8018178,0,,0,,1,Caribe,1,PDET,0,
44378,HATONUEVO,LA GUAJIRA,11.09905582,-72.73842427,0,,0,,1,Caribe,1,Omec,0,
44420,LA JAGUA DEL PILAR,LA GUAJIRA,10.4580941,-73.07209193,0,,1,Caribe,0,,0,,0,
44430,MAICAO,LA GUAJIRA,11.38157764,-72.29500818,0,,0,,1,Caribe,0,,0,
44560,MANAURE,LA GUAJIRA,11.60554263,-72.57160392,0,,0,,0,,0,,0,
44650,SAN JUAN DEL CESAR,LA GUAJIRA,10.81311496,-73.08659986,0,,0,,1,Magdalena Cauca,1,"Omec,PDET",0,
44847,URIBIA,LA GUAJIRA,11.99971986,-71.74882662,0,,0,,1,Caribe,0,,0,
44855,URUMITA,LA GUAJIRA,10.4947021,-72.98623991,0,,0,,0,,0,,0,
44874,VILLANUEVA,LA GUAJIRA,10.58364755,-72.97520286,0,,0,,0,,0,,0,
47001,SANTA MARTA,MAGDALENA,11.12189436,-73.88527855,0,,0,,0,,0,,1,Sierra Nevada de Santa Marta
47030,ALGARROBO,MAGDALENA,10.25356475,-74.10323027,0,,0,,1,Magdalena Cauca,1,Humedales V3,0,
47053,ARACATACA,MAGDALENA,10.64490877,-73.87972257,0,,0,,0,,0,,0,
47058,ARIGUANÍ,MAGDALENA,9.834264955,-74.08460085,0,,0,,0,,0,,0,
47161,CERRO DE SAN ANTONIO,MAGDALENA,10.3132933,-74.80834413,0,,0,,0,,1,"RAMSAR,Omec",0,
47170,CHIVOLO,MAGDALENA,10.09951961,-74.52606667,0,,0,,0,,0,,0,
47189,CIÉNAGA,MAGDALENA,10.85754552,-74.02500493,0,,0,,0,,1,"Omec,PDET",0,
47205,CONCORDIA,MAGDALENA,10.23284801,-74.77810175,0,,0,,0,,1,"RAMSAR,Omec",0,
47245,EL BANCO,MAGDALENA,9.114930635,-73.98105491,0,,0,,0,,1,Omec,0,
47258,EL PIÑÓN,MAGDALENA,10.34310988,-74.67817756,0,,0,,0,,1,"RAMSAR,Omec",0,
47268,EL RETÉN,MAGDALENA,10.65961696,-74.3251597,0,,0,,0,,1,"RAMSAR,Omec,Humedales V3",0,
47288,FUNDACIÓN,MAGDALENA,10.45937818,-73.88406518,0,,0,,0,,1,"Omec,PDET,Zonificacion_Ley2da",1,Sierra Nevada de Santa Marta
47318,GUAMAL,MAGDALENA,9.248004673,-74.13968085,0,,0,,0,,0,,0,
47460,NUEVA GRANADA,MAGDALENA,9.735998134,-74.32840222,0,,0,,1,Magdalena Cauca,0,,0,
47541,PEDRAZA,MAGDALENA,10.15429546,-74.83178091,0,,0,,1,Magdalena Cauca,1,"RAMSAR,Omec",0,
47545,PIJIÑO DEL CARMEN,MAGDALENA,9.530748654,-74.1447657,0,,0,,1,Magdalena Cauca,0,,0,
47551,PIVIJAY,MAGDALENA,10.43303399,-74.41251197,0,,0,,1,Magdalena Cauca,0,,0,
47555,PLATO,MAGDALENA,9.76945611,-74.60181576,0,,0,,1,Magdalena Cauca,0,,0,
47570,PUEBLOVIEJO,MAGDALENA,10.84758901,-74.36057942,0,,0,,0,,1,"RAMSAR,Omec,Humedales V3",0,
47605,REMOLINO,MAGDALENA,10.64860351,-74.58106823,0,,0,,1,Magdalena Cauca,1,"RAMSAR,Omec,Humedales V3",0,
47660,SABANAS DE SAN ÁNGEL,MAGDALENA,10.10533028,-74.2644392,0,,0,,1,Magdalena Cauca,0,,0,
47675,SALAMINA,MAGDALENA,10.51538178,-74.72296972,0,,0,,1,Magdalena Cauca,1,"RAMSAR,Omec",0,
47692,SAN SEBASTIÁN DE BUENAVISTA,MAGDALENA,9.380680272,-74.19797988,0,,0,,1,Magdalena Cauca,1,Omec,0,
47703,SAN ZENÓN,MAGDALENA,9.306869548,-74.35851644,0,,0,,1,Magdalena Cauca,1,Omec,0,
47707,SANTA ANA,MAGDALENA,9.503097215,-74.44419381,0,,0,,1,Magdalena Cauca,0,,0,
47720,SANTA BÁRBARA DE PINTO,MAGDALENA,9.484388135,-74.66521178,0,,0,,1,Magdalena Cauca,1,Omec,0,
47745,SITIONUEVO,MAGDALENA,10.89027616,-74.62966038,0,,0,,1,Magdalena Cauca,1,"RAMSAR,Omec,MANGLARES,Humedales V3",0,
47798,TENERIFE,MAGDALENA,9.924701267,-74.73263001,0,,0,,1,Magdalena Cauca,0,,0,
47960,ZAPAYÁN,MAGDALENA,10.11779893,-74.69115456,0,,0,,1,Magdalena Cauca,0,,0,
47980,ZONA BANANERA,MAGDALENA,10.79634658,-74.17798317,0,,0,,1,Magdalena Cauca,1,"RAMSAR,Omec",0,
